date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,REVERSAL_ENTRY,0.35,79.677436,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-27,BULL_EXIT,0.0,55.985959,-0.2653136820173499,0.00013265684100867496,0.9697380499150671,0.0,
2001-12-24,REVERSAL_ENTRY,0.35,1.257756,0.3563399696057398,0.00017816998480286992,0.6615960592829998,0.28331406855204017,1.258384878
2001-12-26,BULL_EXIT,0.0,1.293003,-0.36632594057999357,0.0001831629702899968,1.0277832058362766,0.0,
2001-12-27,REVERSAL_ENTRY,0.35,1.324014,0.35974853189437994,0.00017987426594718998,0.6679245421093298,0.27171051959751175,1.324676007
2002-01-02,BULL_EXIT,0.0,1.323952,-0.35973168584216486,0.00017986584292108243,1.027610221006142,0.0,
2002-01-03,REVERSAL_ENTRY,0.35,1.461326,0.3596878403719373,0.00017984392018596866,0.6678118596276976,0.24613798726084207,1.462056663
2002-01-23,BULL_EXIT,0.0,1.137651,-0.2800191273452842,0.0001400095636726421,0.9482492926218615,0.0,
2002-01-28,REVERSAL_ENTRY,0.35,1.19214,0.33195337085392473,0.00016597668542696236,0.6163188549004333,0.27845166746684513,1.1927360699999998
2002-01-30,BULL_EXIT,0.0,1.118737,-0.31151418310685597,0.000155757091553428,0.9277601932668473,0.0,
2002-11-15,REVERSAL_ENTRY,0.35,0.226152,0.3290482825440338,0.0001645241412720169,0.610925143440505,1.4549872764513858,0.22626507599999998
2002-11-20,BULL_EXIT,0.0,0.23236,-0.338080843556244,0.000169040421778122,0.9489239590549804,0.0,
2002-11-21,REVERSAL_ENTRY,0.35,0.25813,0.33213914835029906,0.00016606957417514954,0.6166637773620945,1.2867126965106692,0.258259065
2002-12-10,BULL_EXIT,0.0,0.198506,-0.25542019053354686,0.00012771009526677343,0.8723081662884409,0.0,
2002-12-11,REVERSAL_ENTRY,0.35,0.201266,0.30532229974764413,0.00015266114987382207,0.566874466952894,1.5170088328264293,0.20136663300000002
2002-12-16,BULL_EXIT,0.0,0.202956,-0.30788604467512076,0.00015394302233756038,0.8746865196604051,0.0,
2002-12-17,REVERSAL_ENTRY,0.35,0.204807,0.306154884286917,0.0001530774421434585,0.5684202790907025,1.4948458025698195,0.20490940349999998
2002-12-31,BULL_EXIT,0.0,0.168945,-0.25254672411515816,0.00012627336205757908,0.8210778411370628,0.0,
2003-01-02,REVERSAL_ENTRY,0.35,0.190338,0.28739072375966496,0.00014369536187983247,0.5335819344774979,1.5098967298157222,0.19043316900000004
2003-01-09,BULL_FULL,1.0,0.2192,0.5334402155371413,0.0002667201077685706,-1.1102230246251565e-16,3.9434743554413663,0.20825325100270337
2003-02-05,BULL_EXIT,0.0,0.157732,-0.6220120970324776,0.00031100604851623883,0.6217010909839613,0.0,
2003-04-23,REVERSAL_ENTRY,0.35,0.225024,0.2181157940013766,0.0001090578970006883,0.40496313096269876,0.9693001368804065,0.225136512
2003-04-24,BULL_FULL,1.0,0.221323,0.40477917362561067,0.00020238958681280533,0.0,2.7982070901821903,0.22271633050226602
2008-02-15,BULL_EXIT,0.0,0.417748,-1.1689454155094297,0.0005844727077547148,1.168360942801675,0.0,
2008-05-20,REVERSAL_ENTRY,0.35,0.560718,0.41046385710388283,0.00020523192855194142,0.7620847884072306,0.7320326030266244,0.5609983590000001
2008-08-06,BULL_FULL,1.0,0.45187,0.7645350993475525,0.00038226754967377627,0.0,2.4239685566140556,0.4849842019286713
2008-09-05,BULL_EXIT,0.0,0.359958,-0.8725268737016822,0.00043626343685084114,0.8720906102648314,0.0,
2009-04-01,REVERSAL_ENTRY,0.35,0.080306,0.30580103226042465,0.00015290051613021233,0.56776330225323,3.807947504052308,0.080346153
2009-04-02,BULL_EXIT,0.0,0.088051,-0.3352935856793098,0.0001676467928396549,0.9028939725004045,0.0,
2009-04-03,REVERSAL_ENTRY,0.35,0.09295,0.3160152730119835,0.00015800763650599176,0.5867274993857492,3.399841560107407,0.09299647500000001
2009-04-08,BULL_EXIT,0.0,0.089247,-0.30342565971490576,0.00015171282985745288,0.8900148340040714,0.0,
2009-04-09,REVERSAL_ENTRY,0.35,0.097536,0.3115074169385984,0.00015575370846929922,0.5783580206060706,3.1937686283895013,0.097584768
2009-04-27,BULL_FULL,1.0,0.103848,0.5781031665041143,0.00028905158325205713,-1.1102230246251565e-16,8.760589043843957,0.10159766475518832
2022-03-15,BULL_EXIT,0.0,20.797931671142575,-182.2021323328269,0.09110106616641345,182.1110312666605,0.0,
2023-02-03,REVERSAL_ENTRY,0.35,12.25070095062256,65.24479883940248,0.03262239941970124,121.13628973089921,5.325801282912456,12.256826301097872
2023-03-20,BULL_FULL,1.0,11.919469833374023,121.74969698615863,0.060874848493079316,-1.4210854715202004e-14,15.540156341328268,12.039003274112677
