date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-07-25,REVERSAL_ENTRY,0.35,76.859472,0.375414361869989,0.0001877071809349945,0.697010393434759,0.0048844254598833185,76.89790173599998
2000-07-26,BULL_FULL,1.0,76.516599,0.696828210782704,0.00034841410539135197,0.0,0.01399131494385926,76.6746155199557
2000-09-27,BULL_EXIT,0.0,55.985959,-0.7833171848029918,0.00039165859240149594,0.7829255262105903,0.0,
2001-07-05,REVERSAL_ENTRY,0.35,2.34637,0.28432380755542813,0.00014216190377771407,0.527887766413446,0.12117603257603368,2.3475431849999997
2001-07-06,BULL_EXIT,0.0,2.053945,-0.2488889062293815,0.00012444445311469076,0.7767268028094836,0.0,
2001-12-05,REVERSAL_ENTRY,0.35,1.664486,0.2748008098503006,0.0001374004049251503,0.5102069607456332,0.16509649816838387,1.665318243
2001-12-21,BULL_EXIT,0.0,1.273499,-0.21025022532093868,0.00010512511266046934,0.720758350095356,0.0,
2001-12-24,REVERSAL_ENTRY,0.35,1.257756,0.2522820400172232,0.0001261410200086116,0.46839764758340596,0.20058106661166647,1.2583848780000002
2001-12-26,BULL_EXIT,0.0,1.293003,-0.2593519208720846,0.0001296759604360423,0.7276513048780393,0.0,
2001-12-27,REVERSAL_ENTRY,0.35,1.324014,0.25469523842619013,0.00012734761921309506,0.47287809517228285,0.19236597077235598,1.3246760069999999
2002-01-02,BULL_EXIT,0.0,1.323952,-0.2546833117360022,0.0001273416558680011,0.7275288348506477,0.0,
2002-01-03,REVERSAL_ENTRY,0.35,1.461326,0.2546522699623647,0.00012732613498118235,0.472798318080839,0.17426109571879558,1.462056663
2002-01-23,BULL_EXIT,0.0,1.137651,-0.1982483098055835,9.912415490279175e-05,0.6713427804694932,0.0,
2002-11-05,REVERSAL_ENTRY,0.35,0.221058,0.2380920900238566,0.00011904604501192829,0.4420519782850075,1.0770571072924597,0.22116852900000003
2002-11-06,BULL_EXIT,0.0,0.230423,-0.24817872983365044,0.00012408936491682522,0.6901310894879187,0.0,
2002-11-07,REVERSAL_ENTRY,0.35,0.206098,0.24155745060183897,0.00012077872530091949,0.44848591524954295,1.172051405650899,0.206201049
2002-11-08,BULL_EXIT,0.0,0.194686,-0.22818199996055094,0.00011409099998027548,0.6765750916979012,0.0,
2002-11-11,REVERSAL_ENTRY,0.35,0.176948,0.2368125301554158,0.0001184062650777079,0.43967629259498026,1.3383170770814918,0.177036474
2002-11-12,BULL_EXIT,0.0,0.190458,-0.25489319386678677,0.0001274465969333934,0.6944629244891978,0.0,
2002-11-13,REVERSAL_ENTRY,0.35,0.197302,0.243073501500662,0.00012153675075033101,0.45130068032190773,1.2319870122992267,0.19740065099999998
2002-11-14,BULL_EXIT,0.0,0.217681,-0.268180164824308,0.00013409008241215402,0.7193680127591963,0.0,
2002-11-15,REVERSAL_ENTRY,0.35,0.226152,0.251790704011444,0.000125895352005722,0.46748541209781885,1.113369344562259,0.226265076
2002-11-20,BULL_EXIT,0.0,0.23236,-0.25870250090248653,0.00012935125045124326,0.7261251444818166,0.0,
2002-11-21,REVERSAL_ENTRY,0.35,0.25813,0.25415586231388937,0.0001270779311569447,0.47187666636606623,0.9846041231700668,0.258259065
2002-12-10,BULL_EXIT,0.0,0.198506,-0.19544982607399727,9.772491303699864e-05,0.6674980510658214,0.0,
2002-12-11,REVERSAL_ENTRY,0.35,0.201266,0.23363536867439688,0.00011681768433719844,0.43377743842525707,1.1608287970864273,0.201366633
2002-12-16,BULL_EXIT,0.0,0.202956,-0.23559716934147293,0.00011779858467073647,0.6693179884479128,0.0,
2002-12-17,REVERSAL_ENTRY,0.35,0.204807,0.2342724698489472,0.0001171362349244736,0.4349603077702632,1.1438694470840705,0.2049094035
2002-12-31,BULL_EXIT,0.0,0.168945,-0.1932510237376183,9.662551186880914e-05,0.6282961456892922,0.0,
2003-01-07,REVERSAL_ENTRY,0.35,0.219181,0.21994506910537057,0.00010997253455268529,0.4083594415182784,1.003486018885627,0.21929059049999997
2003-02-05,BULL_EXIT,0.0,0.157732,-0.15828185673086773,7.914092836543386e-05,0.5669370066545816,0.0,
2003-03-31,REVERSAL_ENTRY,0.35,0.173936,0.198760471812013,9.938023590600651e-05,0.36902721027211816,1.1427218736317553,0.17402296800000003
2003-04-01,BULL_FULL,1.0,0.178042,0.36885874279244873,0.00018442937139622438,-5.551115123125783e-17,3.2144731614877036,0.17667063798066693
2008-02-15,BULL_EXIT,0.0,0.417748,-1.3428397342651652,0.0006714198671325827,1.3421683143980327,0.0,
2009-04-07,REVERSAL_ENTRY,0.35,0.084955,0.47484890912420585,0.00023742445456210293,0.8816248353475346,5.589416857444598,0.0849974775
2009-04-08,BULL_EXIT,0.0,0.089247,-0.4988386862763581,0.000249419343138179,1.3802207494520486,0.0,
2009-04-09,REVERSAL_ENTRY,0.35,0.097536,0.4830807128602277,0.00024154035643011385,0.8969083549554214,4.952845235197545,0.09758476799999999
2009-06-02,BULL_FULL,1.0,0.128446,0.8966481516505542,0.0004483240758252771,-1.1102230246251565e-16,11.933585403443766,0.1156751036905203
2022-03-15,BULL_EXIT,0.0,20.797931671142575,-248.19389381256784,0.12409694690628392,248.06979686566154,0.0,
2022-08-16,REVERSAL_ENTRY,0.35,18.453094482421875,87.31184772255311,0.043655923861276556,162.1069184180231,4.7315558810867735,18.462321029663087
2022-08-23,BULL_EXIT,0.0,15.501745223999023,-73.34737378172139,0.036673686890860695,235.50099850185813,0.0,
2023-01-25,REVERSAL_ENTRY,0.35,10.292126655578612,83.75299378618416,0.041876496893092086,155.49939767744894,8.137579004703344,10.297272718906402
2023-02-07,BULL_FULL,1.0,12.677938461303713,155.6736698565221,0.07783683492826106,0.0,20.416678665241818,11.732876874941521
