date,reason,target_weight,price,notional,fee,cash_after,shares_after,avg_cost_after
2000-08-28,REVERSAL_ENTRY,0.35,79.677436,0.37758599292479295,0.00018879299646239647,0.7010423367210102,0.004738932524445101,79.717274718
2000-09-13,BULL_EXIT,0.0,66.507676,-0.31517538892165686,0.00015758769446082844,1.0179106582232962,0.0,
2001-12-24,REVERSAL_ENTRY,0.35,1.257756,0.3749270574003951,0.00018746352870019757,0.6961056430720336,0.2980920444032031,1.258384878
2002-02-05,BULL_EXIT,0.0,0.95029,-0.28327388887591987,0.00014163694443795994,0.9805224121385254,0.0,
2002-11-15,REVERSAL_ENTRY,0.35,0.226152,0.34766705814929955,0.0001738335290746498,0.6454935601767674,1.5373158678645316,0.22626507599999998
2002-12-12,BULL_FULL,1.0,0.204519,0.6457225624283378,0.0003228612812141689,0.0,4.694590069422029,0.21170886077179638
2008-02-13,BULL_EXIT,0.0,0.446508,-2.096172022717491,0.0010480860113587457,2.0951239367061323,0.0,
2009-04-01,REVERSAL_ENTRY,0.35,0.080306,0.7413460804032367,0.00037067304020161837,1.3764149048515237,9.231515458412032,0.08034615300000002
2009-04-22,BULL_FULL,1.0,0.095538,1.3758537009679592,0.0006879268504839796,-2.220446049250313e-16,23.632630208228434,0.08963278156505594
2018-12-24,BULL_EXIT,0.0,3.620806455612183,-85.56918002104901,0.0427845900105245,85.52639543103848,0.0,
2020-05-11,REVERSAL_ENTRY,0.35,9.15132999420166,30.649795320859525,0.015324897660429763,56.9057235553644,3.3492175826114265,9.155905659198762
2020-05-12,BULL_FULL,1.0,8.606905937194824,56.8775219015877,0.02843876095079385,0.0,9.957576302530853,8.794417257822174
2022-03-15,BULL_EXIT,0.0,20.797931671142575,-207.0969915502252,0.1035484957751126,206.9934430544501,0.0,
2023-02-03,REVERSAL_ENTRY,0.35,12.25070095062256,74.1594040691995,0.037079702034599746,137.68752785505018,6.053482520559841,12.256826301097872
2023-02-28,BULL_FULL,1.0,10.623353004455566,138.02445058602498,0.0690122252930125,-2.842170943040401e-14,19.046033039038875,11.146150284808334
